Config_ID,Score,CAGR%,Sharpe,Sortino,MaxDD%,Calmar,Volatility%,WinRate%,BestRebalance,Regime_Diversity,N_Regimes_Used,Regime_Changes,Avg_Duration,Degradation%,Test_LogL,Test_BIC,n_stocks,n_indices,vol_window,Features,Regimes,Decision
9,791.4279370770076,13.901097731784674,0.8028007081426103,1.1349115726023669,-23.612463570449723,0.5887186523468678,15.198395444451487,53.93518518518518,weekly,0.8234932350835309,3,132,9.75187969924812,-2.8306011058403553,-19942.851725084998,43197.23129332419,7,0,20,Ret+Vol+RSI,Bull|Sideways|Bull,○ ACCEPTABLE
17,793.807595790082,11.994362917861267,0.7403584002293883,1.0428800954391158,-23.599186557461433,0.5082532352823395,13.95447094563492,53.89360061680802,monthly,0.7532639979575163,3,273,4.737226277372263,-0.1104367759741411,-18356.888330067814,47402.129286956304,7,3,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
14,795.5881531529125,14.568915345370858,0.7796938438849087,1.0714438450854558,-25.55080870666286,0.5701939031609492,16.709312731767366,53.929121725731896,monthly,0.7779829755828284,3,148,8.718120805369127,1.4451113968783067,-22133.726698727154,50741.37646250786,7,3,10,Ret+Vol+Mom,Bull|Bull|Sideways,○ ACCEPTABLE
23,797.9383331960495,11.89850166013493,0.7398980927679952,1.0448314194377932,-23.960336166919916,0.49659159943516246,13.822393386464782,53.93518518518518,monthly,0.7563727632060775,3,224,5.764444444444444,1.0115401746904416,-18441.371583483906,47569.94666078363,7,3,20,Ret+Vol+RSI+Mom+MB,Bear|Sideways|Bull,○ ACCEPTABLE
37,798.0338292858703,12.717409532920998,0.7536188011541082,1.0552200992181964,-23.764985328992516,0.5351322273869098,14.706828583943995,54.20200462606014,monthly,0.7591708863612991,3,148,8.711409395973154,-3.1663240448578325,-12189.925574546054,33756.353654713464,10,3,10,Ret+Vol+RSI+Mom,Bull|Sideways|Sideways,○ ACCEPTABLE
3,809.4607438996597,13.015721541099158,0.7506535409885058,1.0386238387623041,-24.12247266393212,0.5395682989231964,15.219454302955082,54.3562066306862,monthly,0.79219783118803,3,164,7.866666666666666,-2.6902703144772167,-20083.507670367497,43478.899253270974,7,0,10,Ret+Vol+RSI,Bull|Sideways|Bull,○ ACCEPTABLE
13,810.9427734232806,12.889457870146703,0.7600175548189866,1.0645939209885664,-24.10796462740911,0.5346555824746926,14.802575383245523,54.12490362374711,monthly,0.7745876855901803,3,154,8.374193548387098,0.764422297611679,-25008.22561996575,58769.28729449089,7,3,10,Ret+Vol+RSI+Mom,Sideways|Bull|Sideways,○ ACCEPTABLE
47,818.1075039863732,12.458832601951864,0.7437678553372113,1.0431564858919349,-23.861767065752293,0.5221253131681709,14.564308485796163,54.01234567901234,monthly,0.7579791305172678,3,236,5.472573839662447,-5.231259301076193,-5999.257846957587,23373.82886942537,10,3,20,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Sideways,○ ACCEPTABLE
20,818.9423051649236,14.0432825222091,0.7520696192317745,1.0328366897232457,-25.478938134834735,0.5511722053678981,16.711308769938462,54.01234567901234,monthly,0.7865220182494438,3,107,12.00925925925926,2.350540283557747,-21819.696010481643,50111.92371440103,7,3,20,Ret+Vol+Mom,Bull|Bull|Sideways,○ ACCEPTABLE
12,822.3704113265806,13.438347298921638,0.7507519373976286,1.0370444394546756,-25.515637935481195,0.5266710294644337,15.843165737405378,53.929121725731896,monthly,0.7816476845220091,3,164,7.872727272727273,3.4311364581628303,-18073.132755915845,40684.46407238418,7,3,10,Ret+Vol,Bull|Bull|Bear,○ ACCEPTABLE
15,827.1792261042854,12.863650296631679,0.7595580250038573,1.0652181665876965,-24.090284636963673,0.5339766835670318,14.77614851573083,53.97070161912105,monthly,0.7770310236376345,3,172,7.502890173410405,2.2761719546617596,-23182.283854856385,52837.795356942195,7,3,10,Ret+Vol+RSI,Bull|Sideways|Sideways,○ ACCEPTABLE
19,827.5142197157761,12.605948230966323,0.7496516594032723,1.0539056460408558,-23.789174251983017,0.5299027237112074,14.63918587356825,54.24382716049383,monthly,0.7683544219585903,3,105,12.235849056603774,1.493905772151548,-24706.774082253447,58165.443178557274,7,3,20,Ret+Vol+RSI+Mom,Sideways|Sideways|Bull,○ ACCEPTABLE
7,827.7330709626815,13.931298742757935,0.8047981760396731,1.1409696136967287,-23.524192792016635,0.5922115528438356,15.192408318119751,54.24382716049383,weekly,0.8089296255797518,3,120,10.71900826446281,-4.016773049251872,-21431.831216167648,46970.817094948616,7,0,20,Ret+Vol+RSI+Mom,Bull|Sideways|Bull,○ ACCEPTABLE
21,832.6529722517279,14.341341816682096,0.7578560685394845,1.0387868098501933,-25.4250966192304,0.5640624313629924,16.990676818215583,53.93518518518518,monthly,0.8010846320429423,3,118,10.899159663865547,2.9727992973860626,-22858.408007621187,52189.34770868012,7,3,20,Ret+Vol+RSI,Bull|Bull|Bull,○ ACCEPTABLE
8,833.9151124289705,14.341341816682096,0.757856068539485,1.038786809850194,-25.4250966192304,0.5640624313629924,16.990676818215583,53.93518518518518,monthly,0.8208256894202342,3,126,10.21259842519685,-4.456886385581252,-19232.739297647488,41777.00643844917,7,0,20,Ret+Vol+Mom,Bull|Bull|Bull,○ ACCEPTABLE
18,835.819331093925,14.013509425360017,0.7527052435768183,1.0345204523336975,-25.493740556447975,0.5496843193462116,16.648480486527205,54.089506172839506,monthly,0.811630029062661,3,125,10.293650793650794,4.500438568603374,-17941.538570963,40420.30035559831,7,3,20,Ret+Vol,Bull|Bull|Sideways,○ ACCEPTABLE
2,838.1988903661866,13.409522072673719,0.776352773609536,1.0790083577129597,-24.486463932023135,0.5476299930402319,15.150480067819776,54.699537750385204,monthly,0.748065083231517,3,138,9.345323741007194,-4.086590681407838,-19614.73067763983,42541.701062981476,7,0,10,Ret+Vol+Mom,Bull|Sideways|Sideways,○ ACCEPTABLE
1,841.1576988805712,14.286199384232123,0.7656617617463904,1.0520479479498075,-25.428525224344302,0.5618178505513588,16.6876947546924,53.97070161912105,monthly,0.7786808336335674,3,139,9.271428571428572,-3.880992878729413,-21535.41862956154,47178.43354025537,7,0,10,Ret+Vol+RSI+Mom,Bull|Bull|Sideways,○ ACCEPTABLE
41,862.6505935197556,12.688497856399628,0.7461128163968338,1.0391373172221399,-24.304443505536597,0.5220649406561876,14.848176407003361,53.97070161912105,monthly,0.7579544866538359,3,282,4.586572438162544,-5.954737076162524,-6246.378739034655,23869.293775027334,10,3,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Sideways,○ ACCEPTABLE
16,881.8312632338784,12.820349219499793,0.7611099675921766,1.0634305045533987,-24.009393068885164,0.5339722325640232,14.675923699397831,54.16024653312789,monthly,0.7748995627484637,3,386,3.356589147286822,2.6650610878879335,-11547.051667334112,29051.83319852149,7,3,10,Ret+Vol+MB,Sideways|Bull|Sideways,○ ACCEPTABLE
22,902.4922021572244,13.981998113970251,0.7771273329690018,1.0729676309385143,-25.485825476969016,0.5486186086695711,15.9417619953588,54.4753086419753,monthly,0.7507767795860879,3,348,3.7163323782234956,4.778741241752845,-11547.269602855433,29050.988637877832,7,3,20,Ret+Vol+MB,Bull|Bull|Bear,○ ACCEPTABLE
5,936.3622187671044,14.088865267494533,0.7783556372479717,1.074184575264046,-25.490985022384894,0.5526999154847254,16.06174804842557,54.51040863531226,monthly,0.7336425848220585,3,370,3.498652291105121,-4.653949503709897,-15670.211899756438,36802.88168122807,7,0,10,Ret+Vol+RSI+Mom+MB,Bear|Bull|Bull,○ ACCEPTABLE
11,944.4218789853483,12.607509251790617,0.7680833823776841,1.0788203243632009,-24.15266305374499,0.5219925117050709,14.208484212833428,54.01234567901234,monthly,0.7400122183000003,3,361,3.5828729281767955,-5.0650554963253,-15625.470278469726,36712.81115538858,7,0,20,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Bear,○ ACCEPTABLE
4,947.3868966506916,14.323332808209122,0.7919141001562148,1.095340239364516,-25.304681742278724,0.5660348924396029,16.04229761197168,54.46841294298922,monthly,0.7204527220452727,3,427,3.0350467289719627,-5.2495969159112565,-10916.348824961422,25532.082258524875,7,0,10,Ret+Vol+MB,Bull|Bull|Bear,○ ACCEPTABLE
27,957.6557971989184,14.506762262777118,0.7664954519107539,1.0504180672956123,-25.4250966192304,0.5705686188741897,16.98726986175565,53.97070161912105,quarterly,0.7971730412669544,3,173,7.459770114942529,-13.079697712126015,-7578.184230225719,18855.35568743968,10,0,10,Ret+Vol+RSI,Bull|Bull|Bull,○ ACCEPTABLE
33,958.1485952902947,13.700787259124002,0.7896621332403754,1.1132972229654496,-23.612466311338405,0.5802353332546656,15.235287027858103,54.01234567901234,weekly,0.8140710405809856,3,126,10.21259842519685,-13.513268344648893,-7447.813642929752,18594.21682496679,10,0,20,Ret+Vol+RSI,Bull|Sideways|Bull,○ ACCEPTABLE
25,978.7550655417565,13.52139882838086,0.7611958165334315,1.0558367694043178,-24.128963809787344,0.5603804181137785,15.690756360264862,53.97070161912105,quarterly,0.7318525037537276,3,120,10.727272727272727,-13.037833332187768,-9300.996519513665,23139.704113995464,10,0,10,Ret+Vol+RSI+Mom,Bull|Sideways|Bull,○ ACCEPTABLE
31,995.6645954260429,14.0389516270081,0.7543665567567376,1.0366393146547552,-25.437156163300912,0.5519072783483003,16.63942565185937,54.089506172839506,monthly,0.8043865315182543,3,116,11.085470085470085,-14.229762641940379,-8933.957568465352,22405.13835060301,10,0,20,Ret+Vol+RSI+Mom,Sideways|Bull|Bull,○ ACCEPTABLE
26,1033.8727847365735,14.626217769132754,0.7829306970702237,1.0765984768334944,-25.441051129880794,0.5749061897821549,16.70271768709689,53.929121725731896,monthly,0.748065083231517,3,138,9.345323741007194,-16.59424136792877,-7107.067689189689,17913.51998698141,10,0,10,Ret+Vol+Mom,Bull|Bull|Sideways,○ ACCEPTABLE
10,1050.6350291979545,12.694014236025964,0.7710578257745694,1.0833610931284272,-23.935092114568192,0.530351593186462,14.26340346563069,53.78086419753087,monthly,0.7367187110461956,3,477,2.713389121338912,-6.10641724653913,-10522.600440585558,24743.7904202784,7,0,20,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
32,1057.409422330868,14.341341816682096,0.7578560685394843,1.0387868098501931,-25.4250966192304,0.5640624313629924,16.990676818215583,53.93518518518518,monthly,0.8161628191478334,3,123,10.459677419354838,-17.978951063566445,-6739.561087525924,17177.711714159133,10,0,20,Ret+Vol+Mom,Bull|Bull|Bull,○ ACCEPTABLE
24,1116.747791194332,14.878548162896198,0.7852547574688434,1.0767330034932416,-25.42509661923039,0.5851914109007845,16.99684970170393,54.00616332819723,regime_change,0.8028903785080076,3,171,7.5523255813953485,-21.740299104804496,-4223.1854224822855,11392.973701816187,10,0,10,Ret+Vol,Bull|Bull|Bull,○ ACCEPTABLE
30,1143.2187144793625,13.706255383333499,0.7894948617716231,1.112763560378993,-23.349134783564,0.5870134165734334,15.246846909311154,54.089506172839506,weekly,0.8204658740526276,3,131,9.825757575757576,-23.2308142707188,-4053.8772499383163,11053.72407463069,10,0,20,Ret+Vol,Bull|Sideways|Bull,○ ACCEPTABLE
29,1378.2684311247335,14.411803794127653,0.7690669667974598,1.0569226259126336,-25.44491186631859,0.5663923644084043,16.776041859309444,53.97070161912105,monthly,0.732618387765285,3,371,3.489247311827957,-28.45908896290428,-3213.207268624723,12383.50443187586,10,0,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bull,○ ACCEPTABLE
35,1407.0203963442345,12.789021716269033,0.7490150048775327,1.0428788466308352,-24.040731342380457,0.5319730724549038,14.92449286538201,54.166666666666664,monthly,0.7370228308774575,3,359,3.602777777777778,-29.821343212565555,-3176.7841887772533,12310.017809721472,10,0,20,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Sideways,○ ACCEPTABLE
40,1846.0129403127946,14.790215949105567,0.7967842304942797,1.1040976702349425,-24.510423988227437,0.6034255448298012,16.562605498983775,54.23728813559322,quarterly,0.6230748671033722,3,310,4.176848874598071,-53.13463747601682,168.8339965798719,6136.255071893808,10,3,10,Ret+Vol+MB,Bull|Bear|Bull,○ ACCEPTABLE
34,4461.121456536578,12.67142345017913,0.7698950929844729,1.0819880682637866,-23.929696161620694,0.529527135012354,14.257806456636857,53.93518518518518,monthly,0.7372423890684606,3,485,2.668724279835391,168.38846093949812,1940.4114863789755,226.33168985537122,10,0,20,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
28,4494.856784826989,13.419730308574174,0.7596336788154929,1.0528546549558895,-25.47017652254025,0.5268801453613077,15.582759262096918,53.77503852080123,monthly,0.7914626547639169,3,469,2.7638297872340427,171.50727125892905,1913.621390598957,280.79477835433954,10,0,10,Ret+Vol+MB,Bull|Bull|Bear,○ ACCEPTABLE
