Config_ID,Score,CAGR%,Sharpe,Sortino,MaxDD%,Calmar,Volatility%,WinRate%,BestRebalance,Regime_Diversity,N_Regimes_Used,Regime_Changes,Avg_Duration,Degradation%,Test_LogL,Test_BIC,n_stocks,n_indices,vol_window,Features,Regimes,Decision
36,716.5783152376337,11.078063282522809,0.6889307467463488,0.9519924002574721,-23.559944213152882,0.47020753454663217,13.763088554239467,54.00616332819723,weekly,0.7801482685950296,3,160,8.06832298136646,0.750660189112664,-5582.712522194049,16155.292655990834,10,3,10,Ret+Vol,Sideways|Sideways|Sideways,○ ACCEPTABLE
44,742.9115721192226,10.662348065130779,0.6618075393477522,0.914247912506367,-23.559943777652734,0.4525625428378277,13.75910437519829,53.93518518518518,weekly,0.7879657795643883,3,107,12.00925925925926,-0.5423444721997538,-9352.378317511337,25714.874017284157,10,3,20,Ret+Vol+Mom,Sideways|Sideways|Sideways,○ ACCEPTABLE
39,746.7021477425709,10.802978847292666,0.6711372913729119,0.9269820969128407,-23.559944019489436,0.4585316008542356,13.75681558227147,53.97070161912105,weekly,0.7759657765696155,3,174,7.417142857142857,-0.40873354570021314,-10700.024443253398,28410.920026031024,10,3,10,Ret+Vol+RSI,Sideways|Sideways|Sideways,○ ACCEPTABLE
45,772.8603085276648,10.662348030993329,0.6618075357168847,0.9142479032968824,-23.559946707144324,0.4525624851163214,13.75910440938061,53.93518518518518,weekly,0.8176228347336539,3,139,9.264285714285714,1.837767324335464,-10527.498726466776,28065.114835195032,10,3,20,Ret+Vol+RSI,Sideways|Sideways|Sideways,○ ACCEPTABLE
46,780.9411140765625,10.662347453999189,0.6618074710086579,0.9142478615268673,-23.559943449012582,0.452562523211237,13.759105110162412,53.93518518518518,weekly,0.7512672263863952,3,361,3.5828729281767955,-0.2979821281342223,902.394327309997,4667.7430388177545,10,3,20,Ret+Vol+MB,Sideways|Sideways|Sideways,○ ACCEPTABLE
43,789.5041494168665,10.662348590910353,0.6618076067666541,0.9142480131579558,-23.559944618449993,0.4525625490036414,13.759103519485835,53.93518518518518,weekly,0.763284518353197,3,105,12.235849056603774,-1.55531622892685,-12236.881005536283,33849.25642415848,10,3,20,Ret+Vol+RSI+Mom,Sideways|Sideways|Sideways,○ ACCEPTABLE
38,790.5004436194187,11.078063660342607,0.6889307332406295,0.951992517911273,-23.559945331856913,0.4702075282561563,13.76308950680911,54.00616332819723,weekly,0.762708447929603,3,148,8.718120805369127,-2.911869529847437,-9351.400617385018,25714.42555107388,10,3,10,Ret+Vol+Mom,Sideways|Sideways|Sideways,○ ACCEPTABLE
17,811.5268494792971,10.802979746432317,0.6711373681761926,0.9269823324521914,-23.55994617386501,0.4585315970889626,13.756815128926734,53.97070161912105,weekly,0.7532639979575163,3,273,4.737226277372263,-0.11043677680120514,-18356.88833005682,47402.129286934316,7,3,10,Ret+Vol+RSI+Mom+MB,Sideways|Sideways|Sideways,○ ACCEPTABLE
23,815.4136991257267,10.662347009546135,0.6618075145324994,0.9142477380982853,-23.559945229479755,0.4525624701455038,13.759103209344739,53.93518518518518,weekly,0.7563727632060775,3,224,5.764444444444444,1.0115401735167033,-18441.371583055112,47569.94665992604,7,3,20,Ret+Vol+RSI+Mom+MB,Sideways|Sideways|Sideways,○ ACCEPTABLE
42,817.2042685246684,10.662347921354787,0.6618075482849325,0.9142479150092009,-23.559944202264845,0.45256252857890056,13.759103887110738,53.93518518518518,weekly,0.8307752353995015,3,126,10.21259842519685,5.502354946641553,-5523.114027377599,16035.023247039444,10,3,20,Ret+Vol,Sideways|Sideways|Sideways,○ ACCEPTABLE
