Config_ID,Score,CAGR%,Sharpe,Sortino,MaxDD%,Calmar,Volatility%,WinRate%,BestRebalance,Regime_Diversity,N_Regimes_Used,Regime_Changes,Avg_Duration,Degradation%,Test_LogL,Test_BIC,n_stocks,n_indices,vol_window,Features,Regimes,Decision
56,356.57823775926397,12.378859206713377,0.7376275228221832,1.0636543868835449,-22.762896321534708,0.5438174049495814,14.592986978833189,54.77463712757831,quarterly,0.7810039664554614,3,156,8.343949044585987,-4.492108909130758,-9556.564699066199,26147.35616600369,10,3,10,Ret+Vol+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
55,357.44225368053606,12.357838460660897,0.7325970410065759,1.0550523897673114,-22.903424937575988,0.5395629035544937,14.686366456336671,54.85103132161956,quarterly,0.772671155493467,3,160,8.136645962732919,-3.3531766278157273,-12610.190368189922,34623.27570159555,10,3,10,Ret+Vol+RSI+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
26,361.11330558935674,12.058030628512872,0.72747511707468,1.047990798371455,-22.509059921789664,0.5356967670089242,14.356372231188146,54.552410099464424,quarterly,0.8036311192339328,3,111,11.678571428571429,1.713154414299525,-21875.62281496359,50245.7559814027,7,3,20,Ret+Vol+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
18,362.4600908482351,12.372966501115346,0.7399336109013689,1.0675587308512446,-22.636280152642072,0.5465989295803617,14.527568987791325,54.621848739495796,quarterly,0.785257993225642,3,184,7.081081081081081,2.934476635108783,-18390.627539938938,41339.14691416183,7,3,10,Ret+Vol,Sideways|Bull|Bear,○ ACCEPTABLE
23,363.36627154562143,12.283327894834152,0.7305942609310245,1.0533720752023088,-22.812718986318057,0.5384420814634627,14.622735434661893,54.85103132161956,quarterly,0.7395248593106585,3,281,4.6453900709219855,-0.6748282838856782,-18449.72981704737,47615.88878147417,7,3,10,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Bear,○ ACCEPTABLE
69,364.7537480125012,11.665845066708137,0.7089147803178085,1.0206146451444786,-22.42373890561132,0.5202453130503082,14.207078251725026,54.17624521072797,quarterly,0.8247923246732511,3,130,9.969465648854962,4.5184500548652675,-10681.420627406722,28394.071078453093,10,3,30,Ret+Vol+RSI,Bull|Sideways|Bear,○ ACCEPTABLE
19,366.70304458493536,12.287837788965073,0.7297660467032377,1.0511829617155788,-22.82629272433194,0.538319469454044,14.650584716435628,54.85103132161956,quarterly,0.7472238281696498,3,154,8.451612903225806,0.6075511090033207,-24909.296346139618,58597.02058728596,7,3,10,Ret+Vol+RSI+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
12,369.46931852566695,12.297496598577485,0.7291784301526698,1.0522017623928,-22.524488622424098,0.5459611893845526,14.679544569290046,54.78927203065134,quarterly,0.8085842062503977,3,109,11.872727272727273,-4.029995584700942,-16635.656647566895,35890.08766822407,7,0,30,Ret+Vol,Sideways|Bull|Bear,○ ACCEPTABLE
6,369.81634692956527,12.106637598284674,0.7313661929958347,1.0551224683860634,-22.430012547636384,0.539751708679291,14.335002212598823,54.47589900535578,quarterly,0.837993693142479,3,135,9.617647058823529,-4.199282197431488,-16596.03267537477,35811.3982549358,7,0,20,Ret+Vol,Sideways|Bull|Bear,○ ACCEPTABLE
15,370.86938696283903,11.15955582275403,0.7225364972075959,1.0651324628112242,-22.979980801817685,0.48562076352436834,13.098691665963816,54.32950191570881,regime_change,0.8319188455610779,3,142,9.132867132867133,-2.7723257553006175,-20038.92198212665,43406.91604401737,7,0,30,Ret+Vol+RSI,Bull|Bear|Sideways,○ ACCEPTABLE
0,373.4306654539587,12.220904099714414,0.7300068469622715,1.0530832621203017,-22.664029451585094,0.5392202708622803,14.541817831539952,54.77463712757831,quarterly,0.8022743031893056,3,168,7.7514792899408285,-4.091278080258732,-16749.218458116233,36118.32749814371,7,0,10,Ret+Vol,Sideways|Bull|Bear,○ ACCEPTABLE
21,373.61013154996283,12.377028821779422,0.7376636603840171,1.063393998173557,-22.709104694921912,0.5450249575249485,14.589440991129617,54.69824293353705,quarterly,0.7883232110776184,3,176,7.401129943502825,1.967599625323484,-23343.996938082037,53183.886962820725,7,3,10,Ret+Vol+RSI,Sideways|Bull|Bear,○ ACCEPTABLE
35,380.462617744882,12.048694525855087,0.733542374714913,1.0540418696056955,-23.19889018651219,0.5193651260464254,14.195462397441554,54.406130268199234,monthly,0.7322774572466957,3,250,5.203187250996016,2.2999398143502514,-18749.937239129198,48211.73787284411,7,3,30,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Bear,○ ACCEPTABLE
25,385.07943787862644,12.280508899810027,0.7327209603002133,1.0559339106082402,-22.675890275409696,0.5415667808697822,14.565751206649132,54.934965570007655,quarterly,0.7586337404775562,3,111,11.678571428571429,1.5755598010761678,-24956.831567744004,58690.222428144974,7,3,20,Ret+Vol+RSI+Mom,Sideways|Bear|Bull,○ ACCEPTABLE
65,386.4701081076588,12.103545517186642,0.7262213034915941,1.0464949661559941,-22.652564294606105,0.5343123789331289,14.456872424029491,54.781943381790356,quarterly,0.7522317373226032,3,239,5.45,-5.903740784177598,-6046.091245060497,23495.250941496237,10,3,20,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
9,387.0904560899862,10.880791058563055,0.7425245912691841,1.076582313947586,-25.947926853487957,0.4193318071227892,12.26819321682943,54.09334353481255,weekly,0.8245053725036804,3,131,9.909090909090908,-2.81738856186893,-20103.00738036942,43535.7968635948,7,0,20,Ret+Vol+RSI,Bull|Bear|Sideways,○ ACCEPTABLE
24,389.0413056861218,11.897815490883712,0.7229472349845959,1.041886214906015,-22.492580444561142,0.5289662304513703,14.221498718826803,54.24636572302985,quarterly,0.8275715503232891,3,133,9.761194029850746,4.290636550141711,-18047.66160516782,40652.24483816653,7,3,20,Ret+Vol,Bull|Sideways|Bear,○ ACCEPTABLE
14,389.5953703195871,12.075602914201799,0.8401390539909962,1.2337966835166914,-22.064721149932073,0.5472810117176112,12.09426425270544,54.17624521072797,weekly,0.8292746764948248,3,131,9.893939393939394,-5.001436851244604,-19232.302981300498,41793.67804236508,7,0,30,Ret+Vol+Mom,Bear|Bull|Sideways,○ ACCEPTABLE
13,396.08565326024075,12.173180394267224,0.8480423578261729,1.2422672104563686,-22.920670952346452,0.5311005257907174,12.082714928199955,54.32950191570881,weekly,0.8207779623879403,3,119,10.883333333333333,-4.470895297336722,-21493.254596526975,47111.97567120987,7,0,30,Ret+Vol+RSI+Mom,Sideways|Bear|Bull,○ ACCEPTABLE
1,396.1283767028488,12.751379188440225,0.7461494790255704,1.0789858010499238,-22.697726784731156,0.5617910246861428,14.937723620860597,55.15660809778456,quarterly,0.7497106995014994,3,131,9.924242424242424,-3.6644149415335474,-21778.356934132997,47683.93875757823,7,0,10,Ret+Vol+RSI+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
3,396.68379343455774,9.808848112892687,0.6817114136788536,0.9755190964638344,-23.952673368333123,0.409509534157493,11.8654929972822,53.39954163483576,monthly,0.8143096260170279,3,167,7.7976190476190474,-2.8435583315103266,-20227.96578862153,43786.422618357625,7,0,10,Ret+Vol+RSI,Bull|Bear|Sideways,○ ACCEPTABLE
7,398.7131709108006,12.24585379350036,0.7311650143746719,1.0537525785213977,-22.53142126133786,0.5435011689437133,14.551551888271891,54.781943381790356,quarterly,0.809520678123492,3,122,10.634146341463415,-3.9586268395635544,-21621.87896616604,47370.10428824194,7,0,20,Ret+Vol+RSI+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
8,402.7633022193779,12.150827808274656,0.7275235074726296,1.0469080912476612,-22.516364992226734,0.5396442903847692,14.497299063649848,54.85845447589901,quarterly,0.81160550331145,3,119,10.9,-4.78124998335053,-19322.568367097174,41974.9188370503,7,0,20,Ret+Vol+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
2,403.2278542500723,12.375319691436726,0.7342903190581472,1.059228550395355,-22.690198744614403,0.5454037591616094,14.670027961237352,54.92742551566081,quarterly,0.7868238950888833,3,142,9.160839160839162,-4.70485404990934,-19441.70146619488,42213.89397350433,7,0,10,Ret+Vol+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
27,406.49502088541954,11.96058417010073,0.7270360041497419,1.0482280415248995,-22.481777687185335,0.5320123851646434,14.218051541875848,54.322876817138486,quarterly,0.815240869217967,3,135,9.617647058823529,3.549012438729113,-23203.796261783813,52902.10287504314,7,3,20,Ret+Vol+RSI,Bull|Sideways|Bear,○ ACCEPTABLE
22,412.8188208874677,11.971478733971486,0.7196797010915026,1.0376517351434573,-22.735172013675513,0.5265620478600506,14.415811424240513,54.69824293353705,quarterly,0.7707142408121901,3,397,3.291457286432161,1.1316667203217898,-11484.664506199651,28948.4217650899,7,3,10,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
31,418.1944992602382,12.075572291763837,0.7190062149213048,1.0342633226962499,-22.67754771960016,0.5324902163617516,14.595312186909156,54.86590038314176,quarterly,0.7501581595929732,3,113,11.456140350877194,2.8729254826415414,-25151.560165912226,59077.80816275434,7,3,30,Ret+Vol+RSI+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
68,428.5327699764898,6.478915464900137,0.4514721361329868,0.6413261804448381,-23.499700768905683,0.275702041001003,10.827695723794397,53.103448275862064,quarterly,0.6891791012770544,3,159,8.1625,3.316052625311135,-9840.359986962947,26711.949797565543,10,3,30,Ret+Vol+Mom,Bull|Bear|Sideways,✗ POOR
33,436.3914857369758,11.575408594310787,0.7113304444876566,1.025454986951116,-22.54740079676016,0.5133810632387419,14.00458623909743,54.02298850574713,quarterly,0.8184296355798184,3,135,9.602941176470589,4.7058716165952745,-23286.652610937745,53066.43072227741,7,3,30,Ret+Vol+RSI,Sideways|Bull|Bear,○ ACCEPTABLE
30,453.53453715439554,11.690047590251385,0.7193360344811035,1.038760865445558,-22.377949906613637,0.5223913557334614,13.988426380666223,53.9463601532567,quarterly,0.8708112961619371,3,137,9.46376811594203,7.444659064547235,-18328.272677275294,41212.495291296684,7,3,30,Ret+Vol,Sideways|Bull|Bear,○ ACCEPTABLE
28,454.42822598795647,11.877206164284404,0.7273033159490073,1.0448373742479407,-23.698515530161156,0.5011793312187953,14.08489580305352,54.09334353481255,monthly,0.741724712666221,3,353,3.694915254237288,3.9296853018098767,-11562.987161069086,29103.794347308452,7,3,20,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
32,480.9896319457664,8.625268745773518,0.5726664779809301,0.8188101805619789,-23.457695459466002,0.3676946339710843,12.326999334131742,53.9463601532567,quarterly,0.702384943788249,3,148,8.765100671140939,4.240265361223659,-22410.75659511606,51314.63869063404,7,3,30,Ret+Vol+Mom,Sideways|Bear|Bull,○ ACCEPTABLE
51,498.9228690996266,13.413838483636663,0.8707925184579502,1.2977733921746017,-21.718141141946347,0.6176328994256889,13.190690596188576,54.32950191570881,regime_change,0.8201412801873313,3,136,9.532846715328468,-13.75535271090149,-7442.810868948853,18602.128930392948,10,0,30,Ret+Vol+RSI,Bull|Bear|Sideways,○ ACCEPTABLE
59,500.21034739087884,12.24542071086827,0.729106908986419,1.0510004568300204,-22.81127064076475,0.5368144941906552,14.602073750003274,54.85103132161956,quarterly,0.743188197598854,3,289,4.517241379310345,-9.73966368140836,-5904.786336466275,23215.068932266717,10,3,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
64,505.6944652458001,12.036422769974697,0.7247940562921338,1.0446766574462945,-22.702746595160075,0.5301747398502304,14.389080435819432,54.62892119357306,quarterly,0.7410220827200303,3,367,3.5543478260869565,9.228318471829668,969.2220411916538,4556.066269092208,10,3,20,Ret+Vol+MB,Bear|Sideways|Bull,○ ACCEPTABLE
11,505.7397815190839,12.342138974443518,0.7388790603605287,1.0643839548267133,-23.898297023848333,0.5164442873116516,14.507003298007815,54.39938791124713,monthly,0.7312720271025991,3,366,3.5640326975476837,-5.071802980532586,-15753.412843470822,36989.48414940274,7,0,20,Ret+Vol+RSI+Mom+MB,Bear|Sideways|Bull,○ ACCEPTABLE
5,506.5004864554819,12.400098949642647,0.7302182650934333,1.053513228153924,-22.91012047108156,0.5412498360842208,14.81027841291333,54.77463712757831,quarterly,0.7298809475126836,3,380,3.438320209973753,-4.897248344437225,-15772.15955962243,37028.14488521799,7,0,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
34,508.04467478634604,12.19439121259327,0.7288074671542994,1.0521207360666676,-22.677256512962465,0.5377366175499615,14.531152773687086,54.55938697318008,quarterly,0.7417565944409009,3,369,3.5297297297297296,6.276465153635456,-11606.850215298644,29190.245780690988,7,3,30,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
17,519.3801847344109,12.318595249777676,0.7361525078709849,1.0596879162816042,-23.861332605289274,0.5162576396528268,14.538497453642183,54.32950191570881,monthly,0.7237935051397015,3,381,3.418848167539267,-5.199259743714938,-15734.388751972643,36950.26687666028,7,0,30,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Bear,○ ACCEPTABLE
66,522.2184185265703,11.663209917965878,0.7177746293999907,1.0364080902368633,-22.471672841285297,0.519018321437025,13.984586136965243,54.02298850574713,quarterly,0.8717355305199058,3,137,9.46376811594203,13.71283021983796,-5773.6581458708515,16555.273860007495,10,3,30,Ret+Vol,Bull|Sideways|Bear,○ ACCEPTABLE
39,526.97932584267,12.236756911766623,0.7298530353370927,1.0536464042707552,-22.742534362763582,0.5380559930823673,14.569742381230741,54.69824293353705,quarterly,0.8015151935931571,3,168,7.7514792899408285,-13.418830119586769,-7617.741956171153,18953.575203931417,10,0,10,Ret+Vol+RSI,Bull|Sideways|Bear,○ ACCEPTABLE
37,532.9390621461919,12.843025194041902,0.7492283237592999,1.0834755339801858,-22.67740408525536,0.5663357739606676,14.996640371603496,55.15660809778456,quarterly,0.7377191513829221,3,120,10.826446280991735,-13.10201975289198,-9387.484056328303,23332.859946940556,10,0,10,Ret+Vol+RSI+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
43,550.9081092172732,12.275578767092243,0.7327975058781441,1.0561795688773752,-22.531428807964716,0.5448202540423405,14.556243239149765,54.85845447589901,quarterly,0.8074378445951845,3,119,10.9,-14.196564621572186,-9019.375277949213,22595.672183729315,10,0,20,Ret+Vol+RSI+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
45,551.1462350333138,10.957153714835677,0.7483427277894636,1.0845078193821958,-25.947901558812305,0.4222751381263222,12.264293497651744,54.322876817138486,weekly,0.81732749853677,3,130,9.98473282442748,-13.622469595630445,-7501.3023144413855,18719.90447646765,10,0,20,Ret+Vol+RSI,Bull|Bear|Sideways,○ ACCEPTABLE
49,572.0925624057592,11.755437377981771,0.8146920878357478,1.1918319718422545,-22.92068845134661,0.5128745326709908,12.125099506411413,54.17624521072797,weekly,0.8189383289447679,3,120,10.793388429752065,-15.468641170433287,-8892.698962289676,22341.347861325452,10,0,30,Ret+Vol+RSI+Mom,Bear|Bull|Sideways,○ ACCEPTABLE
4,600.6908023971214,11.859687135183904,0.7133184273349411,1.0281460006727954,-22.827449703938875,0.5195362289260687,14.40129080014119,54.46906035141329,quarterly,0.786721289742717,3,464,2.817204301075269,-7.27787628853377,-10507.990672523309,24734.07263663573,7,0,10,Ret+Vol+MB,Bear|Sideways|Bull,○ ACCEPTABLE
16,622.2656688841688,12.288107032187657,0.7339744080447622,1.057294531048985,-23.718729853559466,0.518076098849095,14.546041709461873,54.17624521072797,monthly,0.7304985726369976,3,479,2.720833333333333,-6.691860444091217,-10500.944683878657,24718.396560252557,7,0,30,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
10,627.0113796011573,12.331304863336378,0.7367775801212814,1.0618033570667182,-23.73278750243305,0.5195894018800864,14.542166639835653,54.1698546289212,monthly,0.7300127326116894,3,478,2.730688935281837,-7.077111491111145,-10491.779253891817,24700.858355368513,7,0,20,Ret+Vol+MB,Bear|Sideways|Bull,○ ACCEPTABLE
70,632.2344505214485,12.147523515180293,0.7264626761203632,1.048633303310293,-22.677284480501214,0.5356692299567521,14.517800885215642,54.55938697318008,quarterly,0.7413194118557372,3,373,3.4919786096256686,-15.010907828895647,907.7167727488338,4677.691954904252,10,3,30,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
50,632.3304454147574,12.414237929814952,0.8640718479660294,1.2704032382248938,-22.064740644389502,0.562627865420733,12.111230833257684,54.17624521072797,weekly,0.8260957455738225,3,130,9.969465648854962,-19.719691454614836,-6634.331412406979,16985.170017309203,10,0,30,Ret+Vol+Mom,Bear|Bull|Sideways,○ ACCEPTABLE
38,635.6567670264064,12.496095190805278,0.7401388461874251,1.0686755693262129,-22.69965921938213,0.5504970391861862,14.706596509679606,54.92742551566081,quarterly,0.7826624257895981,3,140,9.290780141843971,-18.76085413902787,-6805.174842094279,17328.44097577767,10,0,10,Ret+Vol+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
44,640.2669283110479,12.15525387491654,0.7299230025985117,1.0511271211390902,-22.47793764600855,0.540763750942915,14.4445407688677,54.781943381790356,quarterly,0.8180719104023408,3,123,10.548387096774194,-19.084226253900834,-6706.960182617908,17131.220212820695,10,0,20,Ret+Vol+Mom,Sideways|Bull|Bear,○ ACCEPTABLE
36,722.4451367249147,12.320953732659468,0.7327320366700198,1.0566502443919672,-22.714927635825386,0.5424165962662889,14.626368142778102,55.080213903743314,quarterly,0.7830420079901907,3,164,7.9393939393939394,-23.474443464170495,-4165.39813368987,11295.220405268356,10,0,10,Ret+Vol,Bull|Sideways|Bear,○ ACCEPTABLE
48,731.4819047313965,11.786957894557037,0.7681101688711596,1.1332200911174446,-22.19423542215544,0.5310819530548316,13.046295026784966,54.32950191570881,regime_change,0.8308162059235967,3,146,8.884353741496598,-24.384639905360046,-3977.553407563902,10918.267955090228,10,0,30,Ret+Vol,Bull|Bear|Sideways,○ ACCEPTABLE
42,732.9853567660139,12.194929444178149,0.7262174166168891,1.0463454262856273,-22.515675005266193,0.5416195357823328,14.597312736830215,54.934965570007655,quarterly,0.8074320186001679,3,117,11.084745762711865,-24.111257055916692,-4047.198456658191,11058.190035039463,10,0,20,Ret+Vol,Bear|Sideways|Bull,○ ACCEPTABLE
41,964.4162261034614,12.460829034081677,0.733016845901706,1.0582743126297396,-22.864793031661847,0.5449788684650082,14.831710621594224,54.77463712757831,quarterly,0.7252811522796707,3,379,3.4473684210526314,-29.491210781452853,-3202.085272192162,12383.263297074922,10,0,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
47,973.8959522185172,12.343462800393535,0.7388381772897417,1.0647702106069328,-23.901179369316445,0.5164373945596873,14.509825376485958,54.322876817138486,monthly,0.7322938779784147,3,367,3.5543478260869565,-30.07003580161819,-3198.29714075912,12374.41430668852,10,0,20,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Bear,○ ACCEPTABLE
53,997.8570481508286,12.261543936726449,0.7325013297166669,1.0543637595195818,-23.890826563403298,0.5132323029588712,14.542277071116091,54.252873563218394,monthly,0.7248326186144906,3,392,3.323155216284987,-30.35948640191818,-3201.8489757049274,12380.243301503557,10,0,30,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
58,1882.9346206051432,12.067546553774866,0.7243905750487242,1.0451267066018566,-22.689230421980476,0.5318623121780401,14.44667409131978,54.69824293353705,quarterly,0.7850614799369178,3,406,3.2186732186732185,73.00031952600064,862.5116654054428,4770.869755845768,10,3,10,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
52,4117.166127689981,12.198743166960767,0.7269568773678932,1.0471628178233554,-23.762081922634433,0.5133701334200405,14.584337261514582,54.17624521072797,monthly,0.727040971645443,3,480,2.715176715176715,173.4162910844988,2034.056214493817,57.35404916828293,10,0,30,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
46,4350.714248341081,12.288918292310957,0.7342738512755016,1.058276742065309,-23.77030545562617,0.5169861327718995,14.539795902136849,54.1698546289212,monthly,0.7307326593496479,3,484,2.6969072164948455,184.2026582503179,2073.3269983076007,-20.307640705343147,10,0,20,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
40,4483.490150499054,11.8757781251958,0.7146728123309485,1.0305274557318866,-22.786607358784575,0.5211735972014945,14.392268243366093,54.39266615737204,quarterly,0.7866842976281797,3,475,2.7521008403361344,191.51087013563006,2076.6728936385175,-26.120897964796313,10,0,10,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
