Config_ID,Score,CAGR%,Sharpe,Sortino,MaxDD%,Calmar,Volatility%,WinRate%,BestRebalance,Regime_Diversity,N_Regimes_Used,Regime_Changes,Avg_Duration,Degradation%,Test_LogL,Test_BIC,n_stocks,n_indices,vol_window,Features,Regimes,Decision
692,276.9888701870045,11.741671707357405,0.7124736895725111,1.02691937462403,-22.51253642242601,0.52156147521702,14.237379525127066,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5426766116005969,-9583.598424975036,26231.625181151066,10,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
968,276.9890772335029,11.741674254807965,0.7124738296730497,1.0269198517243532,-22.512522430873602,0.5215619125249807,14.23737999047473,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5426919468700164,-9583.596947625456,26231.622226451906,12,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
962,276.98908331785555,11.741671139933295,0.7124738064202439,1.026919744215845,-22.512525622041892,0.5215617002313188,14.23737568831546,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5426900472731452,-9583.597130637,26231.622592474992,12,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
1508,276.9890893610208,11.741670477019683,0.7124740984133816,1.0269201586138772,-22.512522204807826,0.5215617499540813,14.2373673494852,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5426924103307932,-9583.59690196944,26231.622135139874,18,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
1238,276.98916933272096,11.741671801685637,0.7124734895180704,1.0269191660995538,-22.512516084232555,0.5215619505946444,14.237384657581625,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.542694683201047,-9583.596683040856,26231.621697282706,15,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
686,276.989392508124,11.74166860085406,0.7124736695719722,1.0269195772610857,-22.512527147860755,0.5215615520965539,14.23737511163309,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5427028783485733,-9583.595893418185,26231.620118037365,10,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
1232,276.98943878672543,11.741668915396053,0.7124734271254544,1.0269191889389315,-22.512515637370832,0.5215618327391566,14.237381667040669,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5427064588302505,-9583.595549255251,26231.619429711496,15,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
1778,276.98943993991264,11.741670299789986,0.7124737681348287,1.0269195973436922,-22.512520082879522,0.5215617912416377,14.237375332946472,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5427077378002219,-9583.595425932688,26231.61918306637,20,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
2042,276.9894525314548,11.74167063040137,0.7124737094101722,1.0269194747481114,-22.512527292099122,0.5215616389068038,14.237377316409766,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5427064588302505,-9583.595549255251,26231.619429711496,25,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
1496,276.9894846998014,11.741669675311783,0.7124737372908277,1.02691965916379,-22.512518572565206,0.5215617984928937,14.237375113790177,54.112221368178325,quarterly,0.7988639691167567,3,142,9.447552447552448,-0.5427100037223391,-9583.595207199507,26231.618745600008,18,3,30,Ret+Vol+Mom,Bull|Sideways|Bear,○ ACCEPTABLE
