Config_ID,Score,CAGR%,Sharpe,Sortino,MaxDD%,Calmar,Volatility%,WinRate%,BestRebalance,Regime_Diversity,N_Regimes_Used,Regime_Changes,Avg_Duration,Degradation%,Test_LogL,Test_BIC,n_stocks,n_indices,vol_window,Features,Regimes,Decision
31,864.4146516679459,12.075579381465662,0.7190067494150936,1.0048594637380277,-22.67754101278405,0.5324906864751463,14.595309616631159,54.86590038314176,quarterly,0.7501581595929732,3,113,11.456140350877194,2.8729254826133785,-25151.560165903014,59063.45871411625,7,3,30,Ret+Vol+RSI+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
68,873.2808455372523,6.4789183861931665,0.4514725974902276,0.6528220898187145,-23.499700957071347,0.2757021631053386,10.827689159117835,53.103448275862064,quarterly,0.6891791012770544,3,159,8.1625,3.3160637916178244,-9840.361050613457,26697.60247624689,10,3,30,Ret+Vol+Mom,Bull|Bear|Sideways,✗ POOR
33,882.5113619968905,11.575405970616814,0.7113303973645411,0.9988391888487842,-22.547389837716473,0.5133811964014516,14.004583264701747,54.02298850574713,quarterly,0.8184296355798184,3,135,9.602941176470589,4.705871616567496,-23286.652610930072,53052.08127364239,7,3,30,Ret+Vol+RSI,Sideways|Bull|Bear,○ ACCEPTABLE
30,899.5322534775956,11.690047199099695,0.7193360807912966,1.0155404584023153,-22.377959748858675,0.5223911084966498,13.988424662998971,53.9463601532567,quarterly,0.8708112961619371,3,137,9.46376811594203,7.444659064467478,-18328.2726772596,41198.14584264562,7,3,30,Ret+Vol,Sideways|Bull|Bear,○ ACCEPTABLE
28,900.4719975359063,11.87720714735958,0.7273029988278381,1.0203379431357598,-23.698527285936233,0.5011791240887803,14.084904913720745,54.09334353481255,monthly,0.741724712666221,3,353,3.694915254237288,3.9296853014376945,-11562.987161351311,29089.44183880887,7,3,20,Ret+Vol+MB,Sideways|Bull|Bear,○ ACCEPTABLE
32,926.144308113277,8.625262475148322,0.5726660019992177,0.8190083204679093,-23.457694400046414,0.367694383260925,12.326999490522963,53.9463601532567,quarterly,0.702384943788249,3,148,8.765100671140939,4.240265361116986,-22410.756595095045,51300.289241972336,7,3,30,Ret+Vol+Mom,Sideways|Bear|Bull,○ ACCEPTABLE
51,944.1091462092738,13.413823409851112,0.8707910924873185,1.29710975088649,-21.718140715451383,0.6176322174903232,13.190698059159855,54.32950191570881,regime_change,0.8201412801873313,3,136,9.532846715328468,-13.755373983302771,-7442.809033305133,18587.775810485837,10,0,30,Ret+Vol+RSI,Bull|Bear|Sideways,○ ACCEPTABLE
59,946.5514282067163,12.24542104947217,0.7291067754598745,1.0182252187233567,-22.811265640665756,0.5368146267010366,14.602077622642327,54.85103132161956,quarterly,0.743188197598854,3,289,4.517241379310345,-9.739638526135781,-5904.787982138332,23200.71665877844,10,3,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
64,951.9356710979016,12.036422031780369,0.7247938861763176,1.0149273819420883,-22.702768505744217,0.5301741956596586,14.389083522591203,54.62892119357306,quarterly,0.7410220827200303,3,367,3.5543478260869565,9.228712423899292,969.2255389534963,4541.706764504489,10,3,20,Ret+Vol+MB,Bear|Sideways|Bull,○ ACCEPTABLE
11,952.0823268807774,12.342145673267101,0.738878910622122,1.0315820487807608,-23.898295896149367,0.5164445919868178,14.507016975203538,54.39938791124713,monthly,0.7312720271025991,3,366,3.5640326975476837,-5.07180298043394,-15753.4128427975,36975.13163899206,7,0,20,Ret+Vol+RSI+Mom+MB,Bear|Sideways|Bull,○ ACCEPTABLE
