Date,stock_AAPL,stock_MSFT,stock_AMZN,resource_XOM,resource_CVX,resource_BP,resource_COP,resource_SLB,stock_AAPL_vol,stock_MSFT_vol,stock_AAPL_momentum,stock_MSFT_momentum
2000-03-16,0.044685668656050725,0.0,0.03846628082779614,0.02539772692286444,0.0022313411064137797,0.018780716211923038,0.07522274430514186,0.021758825767293134,0.035255459453309025,0.03273830063131474,-0.0035869885781703026,0.021418702461077466
2000-03-17,0.02788569297607934,0.04108427279924665,-0.021937008305301615,-0.03346875753588088,-0.009705090519851958,-0.045192336496586195,-0.03991665760223398,-0.01585335788950705,0.03266729393038078,0.034035842092518524,-0.023437214697233477,0.033810216963688244
2000-03-20,-0.01612950240276343,-0.02033167460774646,-0.009689998587519425,-0.029607788761393968,-0.0045114009707436795,-0.0208979819571858,0.0030123242442485036,-0.056219749350323325,0.032560482597452756,0.027813551624796946,-0.021382161715860604,0.07448200243260938
2000-03-21,0.09262784411891627,0.05372926008737736,0.12005250427334274,0.027985311294547125,0.03625980405976604,0.028171544677655792,0.04556331056103942,0.02460628006837636,0.043178178573866355,0.031167734301088934,0.09816969840714984,0.1063255478633165
2000-03-22,0.06630203177582725,0.004854917805757257,-0.023592221861928112,-0.027150662917403628,-0.023530359495893126,-0.006057664523462479,-0.02178730946306333,0.062257338961420335,0.046198888729605425,0.03050504719096763,0.18186373535520417,0.08044518093358066
2000-03-23,-0.020140301856192283,0.08022896306763143,-0.04336718744497378,0.007478599171656916,0.007412866516205514,0.0012141059475212692,0.0014670520114871478,0.008932111854618334,0.04749585668206951,0.03665296299749774,0.15593055256336985,0.11875010303983768
2000-03-24,-0.018750727873491718,-0.0016774508965108792,0.07126790357932535,0.02291349905995494,0.011748718590900185,-0.01713580325521381,0.007304929123970214,0.011254470490915908,0.04830262196164733,0.036881487497212595,0.10288268869551498,0.10581653374335742
2000-03-27,0.006289351188949832,-0.07071279106603484,0.006000849032743768,-0.00955156323967234,-0.012487749420096825,-0.032625420298717345,0.0014540511509991152,0.01821774968281085,0.04563397734336462,0.043441738761073816,0.15043807747872462,0.06186305407274206
2000-03-28,-0.0031397311103269223,0.0023989780250122505,-0.041890968908428,0.03195308071137661,0.00368900025834706,-0.012837188249629376,0.0029022999735529667,-0.035147067715547625,0.038352130386398335,0.04165209134105513,0.21772488918830502,0.0965833949173538
2000-03-29,-0.023177437462039208,0.027188138839004547,-0.0568438717772609,0.018808877832876852,0.04182320670493277,0.039270425701845864,0.02998157643080097,0.05381060501792111,0.040697443302923283,0.041943210869022314,0.16935567034984,0.12385261120673974
2000-03-30,-0.0778995606546382,-0.03621612980138074,0.003766497136443919,-0.023567035893879994,0.04082164778787138,0.03178758096547664,0.02637200215240995,-0.04249285127058846,0.04866109371700194,0.04454620783379457,0.03444769751620669,0.08387922878684861
2000-03-31,0.07697971133459582,0.027432117268955742,0.0074906289203001885,-0.007981290995133478,0.0027087304262071133,0.024956651305029224,0.013605893528559445,-0.01620755529511123,0.05363023639759552,0.04362106240591088,0.08650016986830145,0.0691824903248226
2000-04-03,-0.01857950215071632,-0.15631042267292422,-0.05266894712174884,0.031548326889013614,-0.0013536639130031418,-0.011806365828616053,0.0053907242471912505,0.059470161179605706,0.05375965889924217,0.06758941767477473,0.0838415029225339,-0.06675210742139792
2000-04-04,-0.04605084363337648,-0.02577601501209093,0.0058824297419725734,0.024541294265763715,-0.027456035747615643,0.001187095529004657,-0.008097268635497517,-0.024942557008908676,0.04697699664713614,0.06425808203819486,-0.05650763879781828,-0.13807730597231727
2000-04-05,0.02377010827922557,-0.02501035562352033,-0.027752058624487975,-0.03390188988182523,-0.026085106223695385,-0.02279697586918002,-0.010899349140253086,-0.07113742394276779,0.041304983741018986,0.06393323757396381,-0.09579478258491603,-0.163438271815881
2000-04-06,-0.040602050270586644,-0.004351087977885088,0.03262773854287735,0.024769785389210795,0.01629577342026261,0.008459594863762254,0.020339527250522647,0.01680719083099968,0.04235281218361413,0.054401032149126075,-0.11410839899049963,-0.2312850227264659
2000-04-07,0.05109257305548753,0.034990936624261816,0.050271327822299705,-0.027123337775308905,-0.028512345237146013,-0.01454618929623284,-0.010796140832934429,-0.018503765106490634,0.04667541734096978,0.057398566988545584,-0.05002288240849506,-0.20257431322851793
2000-04-10,-0.05259196233887088,-0.034264475583989734,-0.06398360432452586,-0.016634234333085786,-0.004348696017479852,-0.001221268420810045,-0.008174306249216674,-0.04603492940264116,0.048742728171695913,0.05511846172537685,-0.10434384474085578,-0.17297331389715187
2000-04-11,-0.04552080836178824,-0.02574608798069408,0.0,0.014274804323876482,0.030045786864971218,0.020569564853921266,0.02565946482027373,0.03665291716378492,0.04981218567713105,0.0546211621342086,-0.141509592446038,-0.19592552373290595
2000-04-12,-0.08915466282890554,-0.05514381552273298,-0.11704371296985584,0.007061223946226416,0.0035174955149815073,-0.001198101544359533,0.02241397599816172,0.0042757235991181764,0.05506964019827405,0.05258254433676676,-0.19632232953476858,-0.2594745937553855
2000-04-13,0.04091403319222669,-0.0015763173365057393,-0.16082471334528664,0.0007825635349541284,-0.02344650370109361,-0.012063600456281154,0.001302783688978538,-0.020690135875784364,0.054448186854842665,0.05326696745949014,-0.09493037426047624,-0.23337347348031867
2000-04-14,-0.01717017031794328,-0.06685465709448551,-0.023716566353745052,-0.015748165677945125,-0.014482724423065257,-0.03708706977541126,0.019342753605599936,-0.022017469328966355,0.04507499714040372,0.05093885955443054,-0.1762541946971653,-0.30235318374407605
2000-04-17,0.10189108917462755,0.02333419344884605,0.0039920617975288415,-0.04214593815640246,-0.032619845965356456,-0.04376460954930414,-0.03906680077999916,-0.027077900252653227,0.05920094393869842,0.03192553199899502,-0.07079202367953363,-0.1650618945253901
2000-04-18,0.023929307702830176,0.05994589895600451,0.15471964671655125,0.00906475070591879,0.019403280250881984,0.013072054012289835,-0.0026601166644127394,0.07828138782242544,0.05824526831235904,0.04008358829492287,-0.0034366239573345725,-0.09033217000427451
2000-04-19,-0.046379762415755345,-0.023548743244163332,-0.02768344610767612,0.016273448482976394,0.00221522089000317,0.014185304826402153,0.015852493975219446,-0.0016930194497925056,0.059234249308286586,0.04002323505608964,-0.07094971487943957,-0.08900161610269597
2000-04-20,-0.01875041953091834,0.0031719257480331514,-0.02008333203752016,0.01997681734276401,0.01826886775594092,0.019023428462827334,-0.002624612891083645,-0.002545685435756867,0.05826681144000669,0.040197365787899855,-0.05042501876483563,-0.0821223186767448
2000-04-24,0.013577148819371583,-0.16957617750596327,-0.05016349639958798,0.011014748348024888,-0.012386504058211444,0.0,0.029774869476800803,0.01014417276333536,0.055377616415852635,0.061809276484120095,-0.08538878615504908,-0.25192965111285237
2000-04-25,0.0628190428795472,0.04044671829103409,0.051356084154430034,0.013985987519651525,-0.005144497690396754,0.04902926183846809,0.01015317559791929,0.00837499819671188,0.05726032264471246,0.06551021513996073,0.026499836618619765,-0.19389966752241072
2000-04-26,-0.056098910137172255,-0.020019156463050625,0.020059633661971624,-0.010860934706641014,0.017531001748608218,-0.004795975130261412,0.0,0.031200983337379508,0.058335989148146986,0.06549453331447969,0.01569864564071377,-0.18926994171434464
2000-04-27,0.043846562654892625,0.026305315910492916,-0.011751016746224342,0.006995998689243559,0.024321119904815877,0.019048092343117464,-0.004536477249294076,0.016834320652862975,0.049909339226043625,0.06583773966796022,0.1601831980726378,-0.1204729852898796
2000-04-28,-0.021430550969793658,-0.0008952745159192638,0.042805893595373644,-0.037889023657054335,-0.03817468151553364,-0.03846588030968511,-0.03113098171989984,-0.026583107574946026,0.05018599928269451,0.06585103329058839,0.09006065105165639,-0.11987378571387486
2000-05-01,0.0020126446618361805,0.05151713893848276,0.08256585562938111,0.0040137747506386445,0.01385356161071767,0.004889529120683983,0.02086117839316051,-0.020618491108587187,0.04945178238974706,0.06568738030757483,0.11117293192157351,-0.009274880912082617
2000-05-02,-0.0531738833393697,-0.049726854476580346,-0.06572098850844509,0.00319994455376811,0.034167094391590054,0.0036517582133519045,-0.0012914345707182712,0.033596029938056216,0.04125763612599224,0.06674313303973439,-0.04843646377709665,-0.07907732910311094
2000-05-03,-0.024148614286509246,0.009790830562225362,-0.03628521134355286,-0.009630828476069128,-0.022648016862122075,0.0060576645234623775,-0.0025870676134000952,-0.028608592349783257,0.04030677580072419,0.06281919538433103,-0.093103313022312,-0.12412708848988918
2000-05-04,-0.03876524090340298,-0.0017730921222595104,0.017172717673741775,0.025479601540300042,0.012095107436152344,0.009614811239330792,0.012870189328379144,0.008257762670339732,0.03960417696989617,0.062800078257376,-0.08617137047034229,-0.10484520972502154
2000-05-05,0.021783060408147634,0.009713724991057729,0.06055785155913879,0.006269818740825938,0.02651971399608846,0.03871482564905429,0.0063738502237072,0.021155682190255362,0.04055936261728458,0.06299874463244465,-0.048369776379663,-0.09897009082361485
2000-05-08,-0.026877550199792596,-0.018626473377006833,-0.04339615338738135,0.005453266110105704,0.011640049469725132,0.014848572406106288,0.0050694441919053946,-0.013782391340280892,0.04052272877737259,0.03014439410648639,-0.08609937537439272,0.047842069748915694
2000-05-09,-0.04349802878980749,-0.029065852190888326,0.004175456536225164,-0.012509813730299708,-0.018551085214726433,-0.03578013159721844,-0.0012650676562440538,0.014587568434015302,0.03279552813902311,0.028970390925748456,-0.17827583908135425,-0.022522194492390346
2000-05-10,-0.059846187947779905,-0.02425586414134199,-0.053635180055870126,0.025632267784623453,0.008287661393573833,-0.007075057937788111,0.0,-0.010513629053752997,0.033276348449078584,0.029287910141750282,-0.18134930563300888,-0.026654721879623366
2000-05-11,0.034635290925234014,0.025176613875009492,0.028887045124737016,0.022897967523839623,0.027138887239372907,0.03488700573158298,0.02129069811414095,0.016129855966675148,0.03138613430979715,0.02916562145792668,-0.18885549577855698,-0.02775271890396014
2000-05-12,0.045746240866872075,0.013717820990858401,-0.02071423914562431,-0.010987387779124766,0.0096585601792962,-0.009761142931815098,-0.00621505984742873,0.03072218037027964,0.037800830357143295,0.029634779735124482,-0.13249349497780316,-0.013440860937083854
2000-05-15,-0.06353264455433372,0.008141122018920262,0.04212343878941593,0.019242337604551723,-0.0029880138767420707,0.015459241733963524,0.011159955527585998,0.03206506923658333,0.040276313058625536,0.023595439757141127,-0.1875310312544365,-0.0553190465309904
2000-05-16,0.045365199887207656,0.001799683474971066,0.0521290994567735,-0.004494156694667194,-0.011367092754747099,-0.020666293119961755,0.012254719306532042,-0.004518970558863737,0.04340001046127593,0.01783298466787141,-0.10339374828530112,-0.0053670316631899695
2000-05-17,-0.04165942761042163,-0.026425083611986498,0.03227764328534445,-0.022780094207524207,-0.0106212210863169,-0.0031241956855890003,0.016908352410920726,0.002261507287954391,0.04433648730620265,0.01913235894703938,-0.11895738929190947,-0.04074410082227009
2000-05-18,-0.006184175203702528,-0.022410156747772535,-0.0967456373961159,0.0009595949258526647,-0.004802526609798774,0.017412194367715433,0.01780494215223756,-0.027482542901124382,0.043392444619377704,0.019942186465608924,-0.08977933715031994,-0.06033745675268132
2000-05-19,-0.06934714910536482,-0.017142924326684225,-0.05093695538479976,0.0036379811191416265,0.02646890122272388,0.006880249288867609,0.0011752924259101564,-0.01953929677858588,0.045626138646669555,0.019357257640913228,-0.16906061724895283,-0.08523777790069897
2000-05-22,-0.04418081905485689,-0.013539694759723577,-0.014354277207527945,0.01893287976993122,0.008005559635860164,-0.006880249288867541,0.023230162026378502,-0.07368310937852471,0.046301421690910866,0.019139135174981226,-0.18331490624708546,-0.0805727300156388
2000-05-23,-0.04694975545172486,-0.015701967427473738,-0.10536055651134534,-0.003758173230808844,-0.00867552965332809,-0.005769725087013308,-0.005757275223425046,0.021849829894766467,0.046506401397225866,0.01796648727418823,-0.18612902038913248,-0.068203141144484
2000-05-24,0.021614386972560934,0.03689766815444401,0.039375166812186134,-0.000752981507352104,0.010666761894461255,-0.013987426827675344,0.006905279228212599,-0.012547671644668676,0.04599886259712651,0.021520662215223616,-0.1170554276584368,-0.009442059518922408
2000-05-25,-0.004822702578163775,-0.06396707569522875,-0.06513922097504903,-0.01825176174607792,-0.011337393402607877,-0.009434044598465823,0.0011457601430612707,-0.0025277573034987893,0.04311299413290436,0.02720779195247345,-0.15121625788644633,-0.09392265600022076
2000-05-26,-0.010258891238895815,-0.001017054983794921,0.021739965225781453,0.011445861869415541,-0.01964159225341502,-0.0047501474639501905,-0.017331869997467265,-0.041350170168363065,0.03740324321318775,0.02616795678865452,-0.19744587272736813,-0.10717571242880886
2000-05-30,0.013655326981185269,0.031049349292759813,0.10697213590002068,0.01356486961907795,-0.0006841808338955805,0.020035252134503568,0.02758812200071141,-0.0008797434253595601,0.03580950729520376,0.028920511084671974,-0.1330448263830376,-0.08648662029358611
2000-05-31,-0.04153598614194594,-0.012902962055336172,-0.06873410317541381,-0.002247815004254754,0.012245165018957924,0.01849814095576713,0.03782426635309356,0.03545551264712364,0.02976127362213471,0.028680621113768057,-0.20520351628824574,-0.09981942974086333
2000-06-01,0.059223192050724516,0.031467535101676984,0.038075663884393166,-0.004511154738160935,-0.01567299968710507,0.015909342352914153,-0.004376236325407837,-0.005965428601366634,0.03852801996090367,0.03087171280299982,-0.12083841745529367,-0.046167580100947014
2000-06-02,0.03784416740030591,0.02674453001276247,0.14251946621678838,-0.04626823145720602,-0.004820040102103513,0.010096301108969048,-0.0425594214190175,-0.04725261979029371,0.04175831820892584,0.031646804300631756,-0.08126562018927364,0.0018891855801446145
2000-06-05,-0.013596710724528328,0.008446845609722567,-0.06008482925624897,0.0015772764877414625,-0.00138090102326986,0.00445351901886226,-0.008041375130309874,-0.007206482846975036,0.03606153424647938,0.031119854456267006,-0.028591104572472603,0.027858152178190432
2000-06-06,0.016966876507781704,0.04029833879375772,-0.0749904529919681,0.037126462167213284,0.02659537416175682,0.017621734789512154,0.01601870415894213,0.0364320493642841,0.03336779260988574,0.032610366564086786,0.03266196850947711,0.08471275152532165
2000-06-07,0.03893585762791737,0.01248868317539049,0.02442123762176595,-0.014531820185408027,-0.005398496957665828,-0.02542987581415571,-0.002272399716152501,0.003484481010951307,0.029893705773212105,0.03152142569124708,0.12527282442668897,0.11572660617989716
2000-06-08,-0.018289279882226044,-0.024226836026404644,0.0012055272490893968,-0.01318362107157015,0.0020277863765211027,0.006696763068967196,-0.007995550067453495,0.012100861438694778,0.031078250265826435,0.03185554532875041,0.08125440149464058,0.049570836238065574
2000-06-09,0.009840155941991856,0.0,0.006006024060211949,-0.010988297397976396,-0.006095199053107884,-0.005577459079736718,-0.0011480040047875215,-0.01733188338393498,0.030760167418075433,0.021116222638397835,0.0972254865414699,0.11890265077681739
2000-06-12,-0.04882339137580192,-0.028560185942743444,-0.0745686954975085,0.019538839999999662,0.00946590963425267,0.026491022837498154,0.021017264283007243,0.02118976423816553,0.03552946649706854,0.024428413872031585,0.05571705430815732,0.08850511190094124
2000-06-13,0.03568213656395205,0.014842364951885132,0.011546010459801786,0.005403193163966333,-0.012187133654990653,0.005432153695520896,0.009511103329145013,0.01991169941274142,0.036758152755143374,0.023275121046744125,0.07922913022079836,0.07100591424444103
2000-06-14,-0.04394081301589157,0.03794465701726304,-0.05371295402193403,0.017551000949118763,0.016216939882211602,-0.005432153695520815,-0.0033465697565988853,-0.003360992653771293,0.03712158238035292,0.02402020372631864,0.0766368892000191,0.12687231546901723
2000-06-15,0.021197620741228468,0.026248843376100863,-0.002695481087286055,-0.00227195764484978,-0.0013415005922946567,-0.032099299326188505,-0.018038243783312456,-0.01015274312874469,0.03293266437829898,0.023601964425021604,0.036465761748055936,0.12100683462074913
2000-06-16,-0.012938944289288965,0.002587168386706155,-0.006770506707103065,0.023231189219176163,-0.00403490677429662,0.031009724490038547,0.034109401562957845,0.030978247596662487,0.0309159472654282,0.023090224046324423,-0.01485505061930259,0.09425074655539212
2000-06-19,0.0579195575811195,0.01538502132492997,-0.015058443142150872,-0.003710555254813963,-0.014935816394970181,0.0021792013293061444,-0.03752853428205286,-0.026735368659105068,0.03570648654521214,0.023175604369129337,0.05817928584555965,0.10186924920474616
2000-06-20,0.04675537195462807,0.01682055919220185,0.017772211097528842,-0.009712685844631325,-0.012388438275325101,-0.016457238609733478,-0.005724421353145848,0.003381304446754387,0.037928480274429945,0.020798875441314545,0.09017504146448707,0.07630112168515657
2000-06-21,0.09418761116418878,0.07392993702511176,-0.00135601517070784,0.00841073190968544,0.011190570546564919,0.0131871611040045,0.013683608945725036,0.046980006327147106,0.04599889832097131,0.029668438385767628,0.1521042182168324,0.14450419905753398
2000-06-22,-0.03428992515373917,-0.010120797029227564,-0.0923295556714099,-0.01519068684378504,-0.018837148762207892,0.01193724813476824,-0.018286359316273582,-0.03190442315087263,0.04750659991370338,0.027961792006854266,0.13381650507839282,0.16076302413418309
2000-06-23,-0.03912708750919959,-0.027769078880429617,-0.214992279594066,0.005277746469387401,0.0020908450090316496,-0.0010789900589382648,0.00575075437533622,-0.00918603077807027,0.0502617235448437,0.0308377748665666,0.07963404518243822,0.12897313492271278
2000-06-26,0.046080002193699364,0.0230629208419271,0.00184329036746518,0.0028148436281247493,-0.011380740067824394,0.0,-0.005750754375336207,-0.004203389438970129,0.0472826079965301,0.027398237147456674,0.1871144496511783,0.18878478491377915
2000-06-27,-0.04487169226932289,-0.00868541541030447,0.07279170307280525,-0.015679312521031375,-0.0033507281565880293,-0.016331695754262472,-0.013937691706797366,0.014220534242490954,0.05052565330217477,0.028615254110638394,0.0952380111147173,0.1611417819987626
2000-06-28,0.050628635605223536,0.0015845863804288503,0.036978951933504124,0.000760798486065421,-0.009765307508718504,-0.016601816129941965,-0.016807403660494095,-0.029501060352600555,0.048296620171311144,0.027661585907008967,0.20386973801791353,0.11968091255105828
2000-06-29,-0.06033701960575449,-0.022418684126182063,-0.020000615838952504,-0.011287938471842687,-0.010762483596888965,0.015503751599451918,-0.008060592896601163,0.013594363150875737,0.05430889523946182,0.028989509071452264,0.1096076780736106,0.06649355705395221
2000-06-30,0.02171329728425816,0.03578903927212308,-0.02212861446190681,-0.033856288714502046,-0.02132563694977623,-0.004405953093577353,-0.027965029687537495,0.007566747014578415,0.0537569286433868,0.030368053427716635,0.14873202973580502,0.10249753068028089
2000-07-03,0.0177417347397978,0.0,0.018755917182561456,0.013248524522985831,0.012995796620876802,0.029366414388743,0.006145856180099892,-0.004196499520043403,0.05155486397946948,0.030440921738079368,0.1034933588139344,0.08566539604620327
2000-07-05,-0.03216526861158473,-0.01892758676788571,-0.013605638815206152,-0.033353185069125504,-0.04064040755982115,-0.0791498936094656,-0.07637272853560449,-0.059783805368691136,0.05131738338528656,0.031402453433587885,0.01975284370128616,0.04754038032304253
2000-07-06,0.0036253188300585746,0.030578285062272878,-0.012058729225669886,0.01611628465544336,0.012796741174510707,0.014968237428666412,0.0590669168279188,0.024692295573393766,0.0399683672131841,0.022507230698984637,-0.06853997498269837,0.0030980584370488007
2000-07-07,0.049421937363224776,0.013042110399163467,0.0017315757421124771,0.004187508584504039,0.004663162346828816,0.012493466474197345,0.011159955527585998,-0.006116765148453091,0.04233718714747116,0.02250645133302415,0.012790971548709118,0.026603906864161253
2000-07-10,0.04818835574050573,-0.03174862952800612,-0.029852977149304377,-0.0049875126145937105,0.0005588889283075447,0.013453273115494817,0.002462810514831038,-0.03477822976181784,0.042082951617718696,0.023130140928162526,0.1051988806573021,0.022526602921528527
2000-07-11,-0.0032871988112151184,-0.0039414056961348,-0.0568438717772609,0.03072352827372883,0.03509084058172638,0.02093683368128714,0.044799182436841,0.08456993807165449,0.0402355484101036,0.021974876633035826,0.05196316586391614,-0.004716542429715309
2000-07-12,0.03346202189098666,0.0148956868299886,0.056843871777260836,-0.024542160421920443,-0.015383228975504764,-0.025401448001348283,-0.018098921234219204,-0.017030573327374437,0.03692194144113844,0.022259060356783555,0.13768081155657796,0.019032249399604018
2000-07-13,-0.041174953169166,-0.004680151309351702,-0.0017840945942335367,-0.007782859438868875,-0.020266500534529122,-0.02148212526963096,-0.020569366252105026,0.0067630554259873405,0.0378986635200485,0.022356412064429954,0.037888359665970484,0.012668234914383847
2000-07-14,0.02079903919803854,-0.012588664135987785,0.1970928293670842,-0.0056241802330435926,-0.0024221210174324996,-0.02312181210609198,0.002442091371316409,0.008388848833782372,0.03065408283417529,0.021395085668879918,0.12560906971259245,0.02267187132641646
2000-07-17,0.010776688605157484,-0.009546360700803974,-0.03582463539166495,0.015193904091224524,-0.012956192722328824,-0.026068294064938217,-0.004889940656564154,-0.033555262018214564,0.030456849669841426,0.01803628146231796,0.1133657957734977,-0.022656122358891362
2000-07-18,-0.018389726252845955,0.003989129078859248,0.015083241517027782,-0.007168228241030718,-0.015044091095247602,0.0012002496709551847,0.004889940656564107,0.04518341200573078,0.031653429834712615,0.01813643485771682,0.07385632849052226,-0.018749584815734632
2000-07-19,-0.08304922128023196,-0.07092823329291878,-0.02118084443296167,0.00637470222283585,0.006121327056051049,0.02953553059371348,0.006078827317754188,0.004942738406213212,0.041293350475272717,0.02821677414354966,0.020581193032877865,-0.06847125752085215
2000-07-20,0.045225264797627875,0.022814490272571725,-0.013857057992907634,-0.007174706252925496,-0.02393078045712063,-0.021177628820915565,-0.00852091868907047,-0.010739202985020752,0.04350721042357192,0.027151804597465152,0.06393277558477495,-0.0756754533820776
2000-07-21,-0.02875439099918834,-0.03398748957372193,0.019954660908841647,-0.012881995475867328,-0.018927503407929824,-0.024068795048421514,-0.02475306218344773,-0.026085104714526467,0.04187014508456051,0.02720026142078858,-0.016073539788684643,-0.11813970221563819
2000-07-24,-0.09542595287617209,-0.02449899504326463,-0.05948549966547692,0.0016194231339586153,-0.014435412048384439,-0.011022329379621826,-0.040926844804292546,-0.032050774187039784,0.04718055228807065,0.026724821428539783,-0.1477014722985026,-0.11172330723321855
2000-07-25,0.0278490291519355,-0.02239246613584943,-0.029462020056903425,-0.024571555173442207,-0.0008077688483382579,0.015883019549795502,0.005208180072627769,-0.00618113399756605,0.049099768628488416,0.02675527287258254,-0.12074665295776543,-0.1279626766746106
2000-07-26,0.0,-0.017359226563247596,-0.04241517825161342,0.010722248657922283,0.0,0.0024212950505822796,-0.007822654111575587,0.010572288248191815,0.04667168376540043,0.024798603691840376,-0.14968143964839198,-0.15564137829789804
