Config_ID,Score,Degradation%,Test_LogL,Test_BIC,Avg_Duration,Regime_Changes,n_stocks,n_indices,vol_window,Features,Regimes,Decision
21,230.94086838342554,19.529045848667714,-14835.640296602678,35650.40989674837,8.534090909090908,87,7,3,20,Ret+Vol+RSI,Bull|Bull|Bull,⚠️ USE WITH CAUTION
20,237.1872392709607,20.236170071414826,-14423.20462663472,34825.538556812455,7.221153846153846,103,7,3,20,Ret+Vol+Mom,Bull|Bull|Bull,⚠️ USE WITH CAUTION
9,245.12307743640554,21.3242715722457,-13417.425303652144,31880.361713948558,8.732558139534884,85,5,3,20,Ret+Vol+RSI,Bull|Bull|Bull,⚠️ USE WITH CAUTION
17,248.76888759291717,12.065491900481462,-11038.196994697388,27121.905096039045,2.9801587301587302,251,7,0,20,Ret+Vol+RSI+Mom+MB,Bull|Bull|Sideways,⚠️ USE WITH CAUTION
8,250.8749045202279,21.969701798181326,-13066.187715885188,31177.886538414645,9.3875,79,5,3,20,Ret+Vol+Mom,Bull|Bull|Bull,⚠️ USE WITH CAUTION
5,258.48462904404994,14.12058567192892,-9126.355901696208,22444.061580959115,3.103305785123967,241,5,0,20,Ret+Vol+RSI+Mom+MB,Bull|Bull|Bull,⚠️ USE WITH CAUTION
16,272.59806782736064,11.584319257201168,-7547.0911599955225,18510.82763630134,2.2351190476190474,335,7,0,20,Ret+Vol+MB,Bull|Bull|Sideways,⚠️ USE WITH CAUTION
4,290.3178825323546,14.943597752332805,-5637.630692256089,13996.659107387237,2.462295081967213,304,5,0,20,Ret+Vol+MB,Sideways|Bull|Bull,⚠️ USE WITH CAUTION
23,307.70715671396425,25.633040673000835,-13095.867078587786,36064.249983955895,4.69375,159,7,3,20,Ret+Vol+RSI+Mom+MB,Bull|Bull|Bull,⚠️ USE WITH CAUTION
22,343.2450653008706,22.819066006734825,-8005.175235119834,21512.738566855664,3.129166666666667,239,7,3,20,Ret+Vol+MB,Bull|Bull|Sideways,⚠️ USE WITH CAUTION
11,376.5420663404528,25.140749305776737,-11141.451660441671,30943.701913390832,3.116182572614108,240,5,3,20,Ret+Vol+RSI+Mom+MB,Bull|Bull|Bull,⚠️ USE WITH CAUTION
10,410.64342792882127,30.66522100557785,-6321.7945523161625,17252.08743826016,3.265217391304348,229,5,3,20,Ret+Vol+MB,Bull|Bull|Sideways,❌ NOT RECOMMENDED
31,24175.184567193774,2376.625510109253,-199528.4751372317,408929.46610124374,6.827272727272727,109,10,3,20,Ret+Vol+RSI+Mom,Bull|Bull|Bull,❌ NOT RECOMMENDED
32,27470.554252462676,2709.6599608856163,-183213.05269022958,373954.64360651496,7.663265306122449,97,10,3,20,Ret+Vol+Mom,Bull|Bull|Bull,❌ NOT RECOMMENDED
25,29455.509268679863,2899.188731180679,-229288.22288321468,463621.95687307365,6.155737704918033,121,10,0,20,Ret+Vol+RSI+Mom,Bull|Bull|Bull,❌ NOT RECOMMENDED
33,30941.19166664028,3049.1786159232715,-220938.48459075278,449405.50740756135,5.9603174603174605,125,10,3,20,Ret+Vol+RSI,Bull|Bull|Bull,❌ NOT RECOMMENDED
27,34287.64236093511,3383.052756778857,-226461.72168448434,457114.79314653535,5.6893939393939394,131,10,0,20,Ret+Vol+RSI,Bull|Bull|Sideways,❌ NOT RECOMMENDED
26,35519.24490131294,3505.254917954381,-231252.18599577784,466695.72176912235,6.206611570247934,120,10,0,20,Ret+Vol+Mom,Bull|Bull|Bull,❌ NOT RECOMMENDED
35,41870.0355069765,4138.414538729066,-210841.3126639249,433521.6986332041,3.9526315789473685,189,10,3,20,Ret+Vol+RSI+Mom+MB,Bull|Bull|Bull,❌ NOT RECOMMENDED
24,47330.44818632739,4687.117971414756,-224841.4978473465,453099.6410110033,4.876623376623376,153,10,0,20,Ret+Vol,Sideways|Bull|Bull,❌ NOT RECOMMENDED
29,49003.202277547716,4844.073088389911,-228097.8294605865,462671.39364859834,3.004,249,10,0,20,Ret+Vol+RSI+Mom+MB,Bull|Bull|Bull,❌ NOT RECOMMENDED
30,50713.6159295281,5026.735989384624,-220376.823792625,446256.035681866,6.155737704918033,121,10,3,20,Ret+Vol,Sideways|Bull|Bull,❌ NOT RECOMMENDED
28,154300.92378005513,15371.169768747854,-224724.6992621471,454057.896857922,2.2966360856269112,326,10,0,20,Ret+Vol+MB,Sideways|Bull|Bull,❌ NOT RECOMMENDED
34,206106.72173042642,20554.94879428953,-218642.68939166,444277.5831515829,2.740875912408759,273,10,3,20,Ret+Vol+MB,Bull|Bull|Sideways,❌ NOT RECOMMENDED
